sex,age,avg_income,avg_spend,avg_debt,avg_debt_credit,avg_credit_rat,vehicle_own_rat
2,79,22877000,368811,98255891,15855819,4,0
2,24,21444000,2611411,5999942,7666589,4,0
2,69,24000000,1380208,9230371,4434871,4,0
1,64,34881000,3617744,93619030,28778217,4,0.060606
2,99,24000000,105755,286000000,40000000,3,0
2,34,29165000,6898413,26375078,16555201,4,0.0625
2,79,19500000,616355,4980000,4980000,5,0
2,49,34647000,5537470,69538575,20788695,4,0.081633
1,49,43017000,8292213,199139670,27593091,5,0.186047
2,59,47400000,4307073,181679249,28707223,4,0.088235
2,34,28726000,5523180,53341151,12254867,4,0.148148
2,24,23750000,2840304,45936998,26368704,4,0.083333
2,54,31355000,6200223,48902873,16224064,3,0.078947
1,74,30330000,5800288,97464732,16027730,3,0
1,54,38047000,3650118,55878689,17160936,4,0.047619
2,44,30413000,4189620,53073764,19176164,4,0.073171
1,39,41453000,9044511,100390931,33359154,4,0.095238
1,49,45847000,9547349,70323463,24890899,3,0.071429
2,24,21400000,2581830,17206991,10038545,4,0
2,99,17303000,683874,65626500,4000000,5,0
2,64,25900000,3887353,110551800,9813690,3,0.076923
2,29,24654000,6128243,31132342,13861237,4,0
1,39,36751000,7759316,86210331,25001622,4,0.176471
1,29,27588000,4265631,29207988,13788748,5,0.153846
2,39,33948000,6153485,73450429,21438740,3,0.074627
2,54,29666000,3800312,23493850,14793704,4,0.037037
2,64,24054000,2722623,82623295,8472432,3,0.026316
2,74,26200000,917267,38381768,32973135,4,0.076923
1,99,26000000,435999,80088,80088,3,0
2,64,21880000,3274159,58011815,19225946,4,0
1,34,33984000,5403701,55233876,16933718,4,0.064516
1,44,42993000,7973401,41704232,17402214,4,0.058824
2,99,26000000,234110,0,0,4,0
1,64,49906000,10069679,376154994,39446748,4,0.090909
2,29,25584000,4486129,15373276,11526124,3,0.030303
1,74,27200000,1281029,6854557,1068196,3,0
1,59,43815000,4969428,171057201,27827979,4,0.054054
1,44,37470000,5066434,50726866,13383162,5,0.032258
1,54,44375000,9039882,105907999,26684874,5,0.078125
1,69,23000000,1647153,38364358,11662053,3,0
1,29,33975000,5154715,48357897,27148084,5,0.142857
1,59,41209000,3968242,73891672,15281029,4,0.029412
2,24,20734000,2029230,10853910,8823255,4,0.055556
2,39,32098000,6850604,18685528,11947896,3,0.061224
2,44,32176000,6264326,62800534,18365755,4,0.081081
2,34,33746000,6431961,70824423,33349217,3,0.097561
1,34,34446000,5881782,27236389,20339206,5,0.107143
2,39,29514000,5780525,21715182,11856007,4,0.030303
1,29,27604000,4238705,22386361,14665406,4,0.055556
2,69,24693000,3477321,115343103,14315016,4,0
2,44,32952000,9272001,60890357,28652977,4,0.02439
1,74,29885000,896188,19728863,23250408,3,0
2,69,21000000,3923877,30174600,8808705,3,0
1,49,44300000,5792332,137814555,33104026,4,0.064516
2,54,29359000,2979618,59070136,11136267,4,0
1,44,46776000,25955501,75681572,38887557,4,0.075472
1,24,23556000,2077579,9190199,5474008,4,0.028571
2,69,23975000,1768908,87572314,33533194,3,0.05
1,99,49830000,782762,80400000,50000000,3,0
1,39,45201000,7085088,101542740,39056204,4,0.0625
1,24,22571000,1951440,10987174,15174642,4,0
1,69,31778000,2267889,20285496,12643740,4,0.083333
2,59,30993000,5504604,51756594,11337725,3,0
2,59,27899000,2472200,75366073,14009828,3,0
2,49,31341000,6237931,44234678,14428644,4,0.028169
1,34,38001000,8039695,66174257,22994371,4,0.069767
1,24,24400000,1652451,7081934,7081934,4,0
1,54,47084000,6869960,71264397,24518321,4,0.125
2,49,32350000,9216773,73222071,21490282,4,0.088235
2,29,26646000,3872227,26906579,14777750,4,0
2,74,20333000,1240786,28932202,1770265,4,0
1,59,37048000,3257078,68872048,22444184,5,0.02
1,64,42361000,6072269,23193242,11631284,4,0.034483
2,39,32705000,8405709,87541469,21036996,4,0.058824
2,54,36080000,5946602,172446865,21826066,3,0.041667
2,44,36733000,5540601,133027344,87699026,4,0
1,39,41915000,6408609,88892739,18737534,4,0.035714
1,49,46943000,5727454,120596379,23785423,4,0.108696
1,59,54854000,4156544,136486434,30840044,4,0.06
1,34,52822000,5380457,171098003,18021586,5,0.181818
1,59,54519000,7046365,207704257,35405532,3,0.05
2,34,32912000,8305619,49728995,27396961,3,0.08
1,29,25850000,2638779,31220679,17642495,5,0.176471
2,59,35368000,4269116,84028298,49763977,3,0.055556
2,49,34276000,6185134,162203020,21098510,4,0.047619
1,39,36893000,5387210,186566685,26283391,4,0.0625
2,29,26985000,5348565,58269932,23526361,4,0.038462
1,44,59032000,7628844,133679108,47272145,4,0.184211
2,34,31875000,5047184,10356142,11673505,3,0
1,24,23750000,1892263,11102786,11376046,4,0.021277
2,74,22340000,429772,5156608,5156608,3,0
1,34,41499000,9650603,193603573,27784112,4,0.291667
1,24,22035000,2154535,11042500,11042500,4,0
1,69,52147000,2930001,109497023,33363813,3,0
1,49,58136000,7338602,146927922,51165519,4,0.026316
2,24,20857000,2090762,8417741,8417741,4,0
2,59,37988000,3334767,123644212,36034148,3,0
1,74,44947000,1574453,156757749,26676062,3,0
1,44,63108000,20492992,198446854,66098228,3,0.153846
1,54,60431000,6785756,138217502,43269949,4,0.105263
1,79,28250000,619821,55392789,61896806,4,0
2,44,43742000,7730921,85149607,21420433,3,0.102564
2,24,20750000,2271913,2000000,2000000,4,0
2,99,23520000,289294,202000000,9000000,4,0
2,49,33749000,6732745,72971110,27564683,3,0.071429
1,99,23897000,672689,15050788,16000000,4,0
1,64,31301000,4386277,325377501,28368474,3,0.111111
2,69,25979000,2180759,227197607,16631786,4,0
2,79,32433000,411114,111060938,23000000,4,0.03125
2,54,36829000,8535073,149055817,21464983,3,0.107143
1,64,57068000,2111472,148844237,44286320,3,0
2,29,23679000,4241811,37161670,23738463,5,0.25
2,39,32803000,3429037,54405985,15203973,3,0.066667
2,64,32597000,1757428,129233670,21503944,4,0
1,29,25358000,3103195,19632405,18400617,5,0.0625
1,54,66033000,5200106,186549039,38134152,4,0.134615
1,39,36423000,5354607,49471591,29404774,5,0.083333
1,64,56483000,4051227,538737359,104887359,4,0
2,39,30653000,6843913,53252944,17136824,4,0.036364
2,44,32674000,6455283,51346375,31206911,4,0.061538
2,59,30139000,5635137,53052151,17928201,4,0.052632
2,54,30650000,5500659,52450805,20047646,4,0.015385
1,49,46872000,5844152,68586591,34474981,5,0.101695
1,44,42354000,6139672,42395249,18159400,5,0.019608
1,54,44526000,8159182,319220355,52245409,5,0.083333
1,34,34838000,6052795,49932567,27851253,4,0.085106
2,74,25200000,1306111,377599276,12219174,3,0
2,49,31274000,4770284,76856942,30780904,5,0.1
1,64,83681000,8453404,72234670,21055678,4,0.058824
1,79,29701000,1666930,23587516,23641517,3,0
1,74,31696000,2861295,95053607,16807951,2,0
1,99,30377000,1248875,437886846,8000000,3,0
2,99,25500000,113888,18240000,0,4,0
1,59,45751000,3817402,113701534,32257978,5,0.037037
2,64,25460000,1928198,399099510,18648560,3,0.028571
2,59,30429000,5884336,105941814,12279558,4,0
1,29,29572000,4013660,14274025,11824650,4,0.021739
2,69,24231000,1439245,17288165,400000,3,0
2,49,33752000,4489448,57498136,26396286,3,0.032258
1,49,48008000,6721419,93707323,46894482,3,0.125
2,24,21625000,3270873,14145944,7835019,5,0.020833
1,69,31218000,6025769,42617848,29277594,3,0.1
2,79,26000000,1933555,5258479,1558479,3,0
2,29,25783000,4909975,14119211,13410507,4,0
1,24,22800000,2167322,14130183,10422888,5,0
1,54,42333000,5709567,33624327,14018642,5,0.018519
2,34,28391000,5223732,24943860,19503381,4,0.021277
2,74,24878000,1405062,171137168,10123463,3,0
1,54,44462000,5631374,72185413,15508297,4,0.066667
2,79,28250000,1440006,94816680,55854467,3,0
2,34,33477000,6104089,35751793,22616713,4,0.04878
2,99,17000000,34235,63655455,0,4,0
1,54,43618000,4853032,63247329,43192416,4,0.032609
1,64,37934000,4336426,128145597,28178962,4,0
1,59,40500000,4028367,67415394,43878575,5,0.0625
2,44,33703000,5701533,80487856,14098464,3,0.042254
2,59,28221000,4640352,34319855,12143041,4,0.019231
1,34,35143000,3590513,52388844,52388844,3,0.111111
2,24,21526000,2253534,9456058,7093086,4,0.014493
2,24,0,1746151,0,0,4,0
1,49,38760000,6144027,36110901,21401211,5,0
1,79,43167000,2251226,78760597,5014130,3,0
2,39,34192000,5509613,58986511,21182145,3,0.076923
2,64,29944000,4301053,211587838,21394954,3,0.017857
1,24,23497000,2129080,27557134,3377532,4,0
1,29,28670000,4339219,15906655,11082155,5,0.090909
2,49,36346000,6994945,82391918,25119914,3,0.020619
1,29,32250000,2423819,19578336,18326193,4,0.111111
1,69,37456000,6690754,45304411,14841719,3,0
2,54,31167000,5763002,12094507,12094507,4,0.111111
1,39,38814000,6362075,93296268,19970998,4,0.092308
1,44,43144000,6904845,95128654,32684552,4,0.092105
2,29,25971000,3708638,17856292,10245971,4,0
1,74,44994000,3408742,90572942,32752365,2,0.029412
1,34,36133000,6366633,58041032,21039249,4,0.054054
2,54,32434000,5692174,58695956,13337951,3,0.015625
1,49,53733000,6842158,206704603,30852324,4,0.044444
1,24,22500000,1075776,0,0,4,0
1,64,40546000,3130052,106303366,36236206,3,0.030303
2,49,40093000,13237031,35416461,20539440,3,0.076923
2,69,27412000,2014126,93484389,13043749,3,0
1,99,27333000,772594,350000000,0,3,0
1,59,46321000,4906877,111770299,16652408,4,0.057143
2,59,34583000,2972655,81534582,25760623,4,0.066667
2,49,39903000,8527635,169197746,27358709,3,0.083333
2,74,25000000,628372,72666667,18000000,3,0
1,24,23333000,1941780,7687500,9696667,4,0
2,24,20000000,1571553,1793550,1793550,4,0
2,54,38415000,8044275,180433991,36945859,3,0.037736
2,24,20065000,2498958,9179558,3141667,4,0.021277
1,34,41287000,8393791,106157854,47301270,3,0.084746
1,69,29460000,1369208,202352573,19134288,4,0
1,49,62805000,5280595,284967290,35472330,3,0.111111
2,29,28451000,8319516,36437517,17146633,4,0.081081
1,39,50380000,10314888,151881105,55555062,3,0.086022
1,79,69095000,429543,55761000,29000000,3,0
2,54,33222000,5768049,197820351,23977639,4,0.071429
1,29,32760000,6858863,80264392,25962425,4,0.0625
1,54,67638000,6624794,277470587,46615261,4,0.166667
1,99,29870000,751792,52400000,0,4,0
1,54,61416000,8329872,179985754,28694890,4,0.090909
2,99,24500000,42910,0,0,4,0
1,29,35301000,4248816,18521824,14899028,4,0.083333
2,44,41237000,8188063,157869482,36162948,3,0.1875
2,44,33118000,7845708,51837895,21572392,3,0.076923
1,64,81641000,3648702,273844708,55327568,4,0.068966
2,39,34320000,7687934,20605649,19455646,3,0
2,49,29146000,3266004,67647574,27207965,4,0
1,49,107716000,11239655,284721923,50986450,3,0.070588
1,59,53653000,4817779,212097660,33657900,4,0.052632
2,59,40169000,8616011,183109637,21736668,3,0.0625
1,24,23000000,1804514,3936298,5000000,4,0
2,39,36538000,8949423,105689225,30995142,3,0.064516
1,64,56399000,5765974,191873232,67102101,3,0.045455
1,39,50430000,10952602,79528884,33815108,3,0.083333
1,69,49683000,3379017,108578593,86112992,3,0
2,34,35062000,7692153,126395548,26115493,3,0.041096
1,59,71409000,7315120,168397028,31569639,3,0.085106
1,44,63245000,9746356,248939790,36873391,4,0.136364
1,34,35591000,4701378,71478508,18264329,4,0.136364
2,64,34713000,991408,151545023,25247535,3,0
1,74,47612000,4265889,199335587,37739348,3,0.052632
2,34,32866000,3644710,12855406,17045357,3,0
2,64,31430000,4378442,114198906,9468301,3,0.035714
1,44,63255000,8827603,218059467,53188728,3,0.085366
2,39,54333000,14787624,17566458,15032818,4,0.111111
1,49,51749000,5176311,72451098,24595449,5,0.046875
1,34,34490000,5758184,36375057,17400906,5,0.037037
1,64,55947000,4374784,207360507,30878698,2,0
2,74,24800000,2144616,41333072,4429166,4,0
2,69,25500000,2823812,84205495,6555421,4,0
2,64,31684000,2830899,132459647,12297998,4,0
2,54,43325000,8506478,95493421,26933030,2,0
1,24,23000000,2092972,12039093,12039093,5,0.020408
1,59,45399000,5881837,113830128,27811670,5,0.057692
1,74,32596000,3308221,122221011,37625000,3,0
2,99,0,271028,109966019,0,4,0
2,79,24800000,3941621,99650082,33180250,4,0
1,59,43118000,2874054,468522352,16078551,4,0.090909
2,29,24510000,5038164,21373124,11473915,4,0.032258
2,24,24000000,2275321,0,0,4,0
2,64,25500000,2644344,22586159,4672318,3,0
1,54,62220000,7363645,63497333,23963291,4,0.142857
2,24,20428000,3043329,24793361,12193415,4,0.017241
1,29,29434000,3813180,16276105,11853534,5,0.037736
1,49,59734000,5443172,164867779,20625602,5,0.083333
1,69,38593000,2124484,75150337,9737921,3,0
2,49,34892000,6048654,101014928,23513058,4,0.011905
2,49,37250000,5513536,56143395,48011846,3,0.090909
1,44,40328000,4494211,63067972,26797607,6,0.043478
2,39,33643000,5859351,62141840,20757897,5,0.031746
1,39,39829000,3873619,86953820,19525587,5,0.042553
1,69,45107000,6030929,168063258,29974027,4,0
2,44,41161000,7772618,62565780,23422407,4,0.018182
2,29,24048000,4116687,24625968,23131860,4,0.125
1,64,35671000,2503769,35964200,25197051,4,0
2,34,32043000,6014264,16060105,11200463,4,0.101695
2,54,31940000,5843268,63054305,21622955,5,0.025641
1,54,47717000,4848036,119551183,26810534,5,0.051724
2,59,28939000,2943066,42199721,22074022,4,0.016949
2,29,26681000,4318302,17448514,17949042,3,0.033898
1,54,50980000,6111173,78434036,49953860,4,0.029851
2,54,31750000,3131207,21537432,21537432,3,0.125
1,74,33500000,2826155,33993049,8422814,2,0
1,49,50167000,6596220,161172233,38859604,4,0.214286
1,59,43279000,3160537,122751976,37580350,3,0.153846
2,39,32579000,5243976,18713003,16488766,3,0.02381
2,59,27993000,3244823,258998549,34508471,4,0.181818
1,59,48081000,4857563,75884253,31304730,3,0.032258
2,69,24623000,2772149,78903503,19878723,3,0.057143
2,79,25250000,1164629,13994307,1986000,4,0
2,59,29634000,4329663,37957264,10541434,3,0.028571
1,29,29873000,3774537,24515388,15568702,4,0
1,64,133260000,2580839,209851543,20109010,4,0.117647
2,54,34070000,6753482,82470086,22829859,3,0.042105
1,64,35128000,4011947,53986550,11672572,3,0
1,34,39116000,4020685,88382740,35121626,4,0.038961
1,24,23250000,1703722,1852914,1852914,4,0
2,24,21913000,2081836,10637177,8528772,4,0
1,79,30508000,11317195,40731384,24478950,3,0
2,44,37058000,6390045,51449732,30089153,3,0.047059
1,44,38004000,4308351,196179068,37840855,4,0
2,64,28316000,3501315,37143625,18668382,3,0.011905
1,69,47745000,988663,38504257,37251836,3,0
1,99,28000000,397387,35000000,15000000,4,0
1,54,41000000,6878156,233590026,24971446,5,0
2,64,25574000,4749743,132359555,29560579,3,0.058824
1,69,28798000,3660038,32656569,19552596,3,0.021277
1,49,46529000,7055305,68619276,25644175,4,0.051282
1,39,39582000,6719763,47054088,27821668,3,0.027397
2,34,30113000,4834878,38380202,20112002,3,0.025
2,49,50689000,4766951,144338132,15188113,4,0.133333
2,74,24429000,1676936,8580874,4962440,3,0
1,44,45372000,7121258,64575139,26686596,3,0.041096
2,24,26000000,2374275,10000000,0,4,0
1,24,26500000,2537665,170000000,0,4,0
2,49,37262000,6366840,88431531,16401820,3,0.042105
2,99,22667000,2076072,25046989,10068688,4,0
1,39,107113000,9495202,482928690,55660112,3,0.555556
1,59,36080000,3514218,89850361,15073751,4,0.053571
1,74,35896000,3511165,153298075,60741069,3,0
2,54,30352000,4911054,33901024,12907754,3,0
2,29,23947000,4125853,12822074,9628071,4,0.034483
2,69,24400000,2362055,19220205,16580308,4,0.052632
1,39,37639000,5018414,53571145,29216351,5,0.093023
1,24,23167000,1812036,7223595,1335338,5,0
2,34,30418000,4373783,10230797,14099740,4,0
2,79,21000000,200419,50149736,20000000,4,0
2,64,24835000,2321731,39824756,12508090,4,0
2,49,29778000,4034356,37969352,18068441,3,0
2,44,31203000,6861419,28762993,7098707,4,0
1,44,36642000,4070175,34193296,27338180,5,0.05
1,34,31667000,4354957,23236929,11336784,5,0.041667
2,24,21444000,1967638,1630014,3519000,4,0
1,64,25106000,1542803,37613661,9357150,4,0
1,99,24000000,711083,23740672,13000000,3,0
1,49,37124000,4229038,28336520,26189219,5,0.045455
2,74,16000000,465298,18000000,18000000,3,0
1,79,34045000,1095400,83127391,39004303,3,0
1,54,44330000,4788196,36992687,22125175,4,0.04878
2,99,24000000,213341,23802375,8658984,4,0
1,29,26350000,3288011,21130440,14281441,5,0.041667
2,39,30453000,6099977,100145066,23788812,4,0.086957
2,59,28593000,4242367,54790795,12375817,3,0
1,69,24166000,1349497,26835753,18104286,4,0
1,79,28324000,1292784,36548400,35526666,3,0
2,24,21875000,1822385,1312470,1312470,4,0
2,64,32913000,2478655,26479902,11126952,4,0
1,74,30186000,1348488,21651277,15956452,3,0
1,54,44165000,5420941,129433031,29521086,4,0.069767
2,99,21400000,21929,17519857,0,4,0
2,34,31207000,7716275,36129066,14195580,4,0.15
1,24,24000000,2289790,2797337,1095518,4,0
1,34,35943000,5134714,21222900,18155698,4,0.133333
2,29,26439000,4952485,22174751,6258565,4,0.043478
1,69,28819000,2225862,49230409,30026405,3,0.045455
2,59,27897000,2402092,93512708,19050542,4,0.032258
1,64,35669000,4618224,73563925,20807379,5,0.088235
1,29,28462000,3989991,21686576,11267973,5,0.041667
2,49,31732000,6794338,63416118,13217861,4,0.081081
2,54,36852000,5779403,148409402,17077593,4,0.083333
2,39,33104000,5640368,51507834,15520034,4,0.034483
1,39,42767000,9747762,99358720,19817696,5,0.16129
1,44,47919000,5838456,119467638,34156485,5,0.114286
2,44,29928000,5012565,59488980,20809019,4,0.032258
2,79,30570000,243931,18196724,19128965,4,0
1,99,23523000,165176,21500000,21500000,4,0
2,69,25909000,1108074,99756902,23406992,4,0
1,59,48710000,5189884,93201543,27745679,5,0.090909
2,74,22400000,514743,22276341,2042195,4,0
1,49,44656000,5711767,93999720,23139659,4,0.122449
1,24,23200000,1654077,11476313,3869934,5,0
2,69,29901000,2958173,186332010,6721850,3,0
1,59,45374000,5116323,114111698,27269091,4,0.023256
1,64,51270000,3254310,218095992,37573921,4,0
2,34,31058000,6249625,55652246,35729475,3,0
1,24,23558000,1915087,8089025,6064025,4,0
2,49,32914000,4826420,257177494,24707043,4,0
1,39,44908000,7393802,237970401,24888938,4,0.083333
1,34,34523000,6038805,39501428,16542158,4,0.075
2,29,25560000,5005960,13540030,10083118,3,0
1,49,43358000,5610851,170664550,22956858,5,0.0625
1,79,52139000,1214282,169392222,25250000,3,0
2,99,24250000,24626,273000000,23000000,4,0
1,74,85957000,1193990,49869027,31715130,4,0
1,39,35805000,5523702,44821175,30232863,4,0.053571
2,79,35500000,1044648,169744100,14488200,4,0
1,49,41103000,4850096,48450669,25940595,5,0.055556
2,64,24092000,2440059,96577655,11056675,4,0.045455
1,44,46768000,5636399,221859892,39363514,4,0.023256
1,44,45535000,4634317,58446831,24403489,4,0.046875
2,24,21200000,1513260,6329978,3896770,4,0
2,69,36767000,1038903,59595222,28000000,3,0
2,74,25429000,1182472,67924428,9628781,4,0.021277
2,39,36123000,6021897,73494669,27405927,4,0.019231
2,44,35996000,6000241,86722974,37733248,3,0.111111
2,24,20867000,2292134,7352755,8272231,4,0
2,79,25000000,76199,133177404,7000000,4,0
2,34,30118000,5167320,30180212,34269646,3,0
2,99,21000000,246625,0,0,3,0
1,29,28089000,3039189,16656003,13386053,4,0.055556
1,64,32864000,2846990,56676072,9812636,4,0
2,64,29613000,1734110,56846264,14030493,3,0.064516
2,29,26168000,4495651,20144207,18788473,4,0
2,54,32174000,6317324,57317453,15207577,4,0.060241
1,69,51054000,2736015,247968940,26977978,2,0.066667
1,79,28617000,1179933,149226287,23968383,2,0
1,99,26210000,626372,91464923,16666667,4,0
2,54,33449000,3848545,36685888,22093209,4,0.057143
2,74,27188000,660144,94427424,26635318,4,0
1,99,25547000,751875,34794190,25500000,3,0
1,69,30991000,1808731,159547776,15242274,3,0.025
2,59,27142000,2517746,102215795,15698777,4,0.057143
1,34,35145000,4507454,51885168,14917507,4,0.105263
1,54,49980000,4867430,206981274,43061248,4,0.038462
2,59,33757000,3850127,186862565,15302735,4,0.061538
1,74,28589000,2123242,57016373,10755187,3,0
2,44,33902000,5841807,34437081,16317097,3,0.043478
2,39,33130000,5151757,53961888,17192470,4,0.032258
1,54,46288000,7190825,64650798,22213059,4,0.073529
1,29,26938000,5818274,145325171,26086457,5,0.105263
